date,reservoir_id,level_m,flow_cms,agency,source_snapshot
2025-03-16,rapide_7,308.62,,HQ,20250319025644
2025-03-16,timiskaming,176.23,,WSC,20250319025644
2025-03-16,timiskaming_haileybury,176.3,,WSC,20250319025644
2025-03-17,bark_lake,306.18,,OPG,20250319025644
2025-03-17,baskatong,210.81,,HQ,20250319025644
2025-03-17,cabonga,359.58,,HQ,20250319025644
2025-03-17,des_joachims,150.06,,OPG,20250319025644
2025-03-17,dozois,338.41,,HQ,20250319025644
2025-03-17,kiamika,265.0,,MELCC,20250319025644
2025-03-17,kipawa,267.94,,MELCC,20250319025644
2025-03-17,lady_evelyn,286.38,,OPG,20250319025644
2025-03-17,mitchinamecus,378.54,,MELCC,20250319025644
2025-03-17,poisson_blanc,194.21,,MELCC,20250319025644
2025-03-17,quinze,261.43,,MELCC,20250319025644
2025-03-17,rapide_7,308.66,,HQ,20250319025644
2025-03-17,timiskaming,176.28,,WSC,20250319025644
2025-03-17,timiskaming_haileybury,176.38,,WSC,20250319025644
2025-03-18,baskatong,210.84,,HQ,20250319025644
2025-03-18,cabonga,359.59,,HQ,20250319025644
2025-03-18,des_joachims,150.0,,OPG,20250319025644
2025-03-18,dozois,338.47,,HQ,20250319025644
2025-03-18,kiamika,265.02,,MELCC,20250319025644
2025-03-18,kipawa,267.89,,MELCC,20250319025644
2025-03-18,mitchinamecus,378.53,,MELCC,20250319025644
2025-03-18,poisson_blanc,194.23,,MELCC,20250319025644
2025-03-18,quinze,261.43,,MELCC,20250319025644
2025-03-18,rapide_7,308.68,,HQ,20250319025644
2025-03-18,timiskaming,176.31,,WSC,20250319025644
2025-03-18,timiskaming_haileybury,176.4,,WSC,20250319025644
2025-03-25,bark_lake,308.08,,OPG,20250401122731
2025-03-25,baskatong,211.95,,HQ,20250401122731
2025-03-25,cabonga,359.72,,HQ,20250401122731
2025-03-25,des_joachims,149.59,,OPG,20250401122731
2025-03-25,dozois,339.33,,HQ,20250401122731
2025-03-25,kiamika,265.47,,MELCC,20250401122731
2025-03-25,kipawa,267.84,,MELCC,20250401122731
2025-03-25,lady_evelyn,286.67,,OPG,20250401122731
2025-03-25,mitchinamecus,378.63,,MELCC,20250401122731
2025-03-25,poisson_blanc,195.49,,MELCC,20250401122731
2025-03-25,quinze,261.32,,MELCC,20250401122731
2025-03-25,rapide_7,308.78,,HQ,20250401122731
2025-03-25,timiskaming,176.38,,WSC,20250401122731
2025-03-25,timiskaming_haileybury,176.5,,WSC,20250401122731
2025-03-26,bark_lake,308.27,,OPG,20250401122731
2025-03-26,baskatong,211.95,,HQ,20250401122731
2025-03-26,cabonga,359.73,,HQ,20250401122731
2025-03-26,des_joachims,149.47,,OPG,20250401122731
2025-03-26,dozois,339.44,,HQ,20250401122731
2025-03-26,kiamika,265.48,,MELCC,20250401122731
2025-03-26,kipawa,267.82,,MELCC,20250401122731
2025-03-26,lady_evelyn,286.7,,OPG,20250401122731
2025-03-26,mitchinamecus,378.62,,MELCC,20250401122731
2025-03-26,poisson_blanc,195.62,,MELCC,20250401122731
2025-03-26,quinze,261.3,,MELCC,20250401122731
2025-03-26,rapide_7,308.76,,HQ,20250401122731
2025-03-26,timiskaming,176.36,,WSC,20250401122731
2025-03-26,timiskaming_haileybury,176.5,,WSC,20250401122731
2025-03-27,bark_lake,308.45,,OPG,20250401122731
2025-03-27,baskatong,211.92,,HQ,20250401122731
2025-03-27,cabonga,359.75,,HQ,20250401122731
2025-03-27,des_joachims,149.43,,OPG,20250401122731
2025-03-27,dozois,339.55,,HQ,20250401122731
2025-03-27,kiamika,265.48,,MELCC,20250401122731
2025-03-27,kipawa,267.81,,MELCC,20250401122731
2025-03-27,lady_evelyn,286.73,,OPG,20250401122731
2025-03-27,mitchinamecus,378.62,,MELCC,20250401122731
2025-03-27,poisson_blanc,195.73,,MELCC,20250401122731
2025-03-27,quinze,261.28,,MELCC,20250401122731
2025-03-27,rapide_7,308.73,,HQ,20250401122731
2025-03-27,timiskaming,176.37,,WSC,20250401122731
2025-03-27,timiskaming_haileybury,176.46,,WSC,20250401122731
2025-03-28,bark_lake,308.6,,OPG,20250401122731
2025-03-28,baskatong,211.88,,HQ,20250401122731
2025-03-28,cabonga,359.76,,HQ,20250401122731
2025-03-28,des_joachims,149.43,,OPG,20250401122731
2025-03-28,dozois,339.65,,HQ,20250401122731
2025-03-28,kiamika,265.48,,MELCC,20250401122731
2025-03-28,kipawa,267.81,,MELCC,20250401122731
2025-03-28,lady_evelyn,286.76,,OPG,20250401122731
2025-03-28,mitchinamecus,378.61,,MELCC,20250401122731
2025-03-28,poisson_blanc,195.81,,MELCC,20250401122731
2025-03-28,quinze,261.26,,MELCC,20250401122731
2025-03-28,rapide_7,308.68,,HQ,20250401122731
2025-03-28,timiskaming,176.37,,WSC,20250401122731
2025-03-28,timiskaming_haileybury,176.46,,WSC,20250401122731
2025-03-29,bark_lake,308.73,,OPG,20250401122731
2025-03-29,baskatong,211.81,,HQ,20250401122731
2025-03-29,cabonga,359.76,,HQ,20250401122731
2025-03-29,des_joachims,149.43,,OPG,20250401122731
2025-03-29,dozois,339.75,,HQ,20250401122731
2025-03-29,kiamika,265.47,,MELCC,20250401122731
2025-03-29,kipawa,267.78,,MELCC,20250401122731
2025-03-29,lady_evelyn,286.79,,OPG,20250401122731
2025-03-29,mitchinamecus,378.6,,MELCC,20250401122731
2025-03-29,poisson_blanc,195.87,,MELCC,20250401122731
2025-03-29,quinze,261.24,,MELCC,20250401122731
2025-03-29,rapide_7,308.63,,HQ,20250401122731
2025-03-29,timiskaming,176.35,,WSC,20250401122731
2025-03-29,timiskaming_haileybury,176.44,,WSC,20250401122731
2025-03-30,bark_lake,308.85,,OPG,20250401122731
2025-03-30,baskatong,211.74,,HQ,20250401122731
2025-03-30,cabonga,359.79,,HQ,20250401122731
2025-03-30,des_joachims,149.44,,OPG,20250401122731
2025-03-30,dozois,339.86,,HQ,20250401122731
2025-03-30,kiamika,265.47,,MELCC,20250401122731
2025-03-30,kipawa,267.78,,MELCC,20250401122731
2025-03-30,lady_evelyn,286.83,,OPG,20250401122731
2025-03-30,mitchinamecus,378.59,,MELCC,20250401122731
2025-03-30,poisson_blanc,195.92,,MELCC,20250401122731
2025-03-30,quinze,261.24,,MELCC,20250401122731
2025-03-30,rapide_7,308.58,,HQ,20250401122731
2025-03-30,timiskaming,176.36,,WSC,20250401122731
2025-03-30,timiskaming_haileybury,176.45,,WSC,20250401122731
2025-03-31,bark_lake,308.88,,OPG,20250401122731
2025-03-31,baskatong,211.72,,HQ,20250401122731
2025-03-31,cabonga,359.81,,HQ,20250401122731
2025-03-31,des_joachims,149.44,,OPG,20250401122731
2025-03-31,dozois,339.9,,HQ,20250401122731
2025-03-31,kiamika,265.47,,MELCC,20250401122731
2025-03-31,kipawa,267.78,,MELCC,20250401122731
2025-03-31,lady_evelyn,286.85,,OPG,20250401122731
2025-03-31,mitchinamecus,378.6,,MELCC,20250401122731
2025-03-31,poisson_blanc,195.94,,MELCC,20250401122731
2025-03-31,quinze,261.23,,MELCC,20250401122731
2025-03-31,rapide_7,308.58,,HQ,20250401122731
2025-03-31,timiskaming,176.37,,WSC,20250401122731
2025-03-31,timiskaming_haileybury,176.45,,WSC,20250401122731
2025-04-01,bark_lake,308.96,,OPG,20250401122731
2025-04-01,baskatong,211.68,,HQ,20250401122731
2025-04-01,cabonga,359.81,,HQ,20250401122731
2025-04-01,des_joachims,149.44,,OPG,20250401122731
2025-04-01,dozois,339.97,,HQ,20250401122731
2025-04-01,kiamika,265.48,,MELCC,20250401122731
2025-04-01,kipawa,267.74,,MELCC,20250401122731
2025-04-01,lady_evelyn,286.87,,OPG,20250401122731
2025-04-01,mitchinamecus,378.6,,MELCC,20250401122731
2025-04-01,poisson_blanc,195.98,,MELCC,20250401122731
2025-04-01,quinze,261.21,,MELCC,20250401122731
2025-04-01,rapide_7,308.54,,HQ,20250401122731
2025-04-01,timiskaming,176.35,,WSC,20250401122731
2025-04-01,timiskaming_haileybury,176.44,,WSC,20250401122731
2025-04-23,bark_lake,309.71,,OPG,20250430134101
2025-04-23,baskatong,214.6,,HQ,20250430134101
2025-04-23,cabonga,360.16,,HQ,20250430134101
2025-04-23,des_joachims,149.52,,OPG,20250430134101
2025-04-23,dozois,341.98,,HQ,20250430134101
2025-04-23,kiamika,266.28,,MELCC,20250430134101
2025-04-23,kipawa,267.65,,MELCC,20250430134101
2025-04-23,lady_evelyn,287.34,,OPG,20250430134101
2025-04-23,mitchinamecus,378.8,,MELCC,20250430134101
2025-04-23,poisson_blanc,198.93,,MELCC,20250430134101
2025-04-23,quinze,261.48,,MELCC,20250430134101
2025-04-23,rapide_7,307.34,,HQ,20250430134101
2025-04-23,timiskaming,177.3,,WSC,20250430134101
2025-04-23,timiskaming_haileybury,177.5,,WSC,20250430134101
2025-04-24,bark_lake,309.81,,OPG,20250430134101
2025-04-24,baskatong,214.94,,HQ,20250430134101
2025-04-24,cabonga,360.19,,HQ,20250430134101
2025-04-24,des_joachims,149.56,,OPG,20250430134101
2025-04-24,dozois,342.1,,HQ,20250430134101
2025-04-24,kiamika,266.38,,MELCC,20250430134101
2025-04-24,kipawa,267.7,,MELCC,20250430134101
2025-04-24,lady_evelyn,287.45,,OPG,20250430134101
2025-04-24,mitchinamecus,378.88,,MELCC,20250430134101
2025-04-24,poisson_blanc,199.13,,MELCC,20250430134101
2025-04-24,quinze,261.55,,MELCC,20250430134101
2025-04-24,rapide_7,307.36,,HQ,20250430134101
2025-04-24,timiskaming,177.48,,WSC,20250430134101
2025-04-24,timiskaming_haileybury,177.67,,WSC,20250430134101
2025-04-25,bark_lake,309.94,,OPG,20250430134101
2025-04-25,baskatong,215.25,,HQ,20250430134101
2025-04-25,cabonga,360.22,,HQ,20250430134101
2025-04-25,des_joachims,149.53,,OPG,20250430134101
2025-04-25,dozois,342.24,,HQ,20250430134101
2025-04-25,kiamika,266.46,,MELCC,20250430134101
2025-04-25,kipawa,267.77,,MELCC,20250430134101
2025-04-25,lady_evelyn,287.58,,OPG,20250430134101
2025-04-25,mitchinamecus,378.96,,MELCC,20250430134101
2025-04-25,poisson_blanc,199.34,,MELCC,20250430134101
2025-04-25,quinze,261.67,,MELCC,20250430134101
2025-04-25,rapide_7,307.41,,HQ,20250430134101
2025-04-25,timiskaming,177.66,,WSC,20250430134101
2025-04-25,timiskaming_haileybury,177.86,,WSC,20250430134101
2025-04-26,bark_lake,310.09,,OPG,20250430134101
2025-04-26,baskatong,215.62,,HQ,20250430134101
2025-04-26,cabonga,360.3,,HQ,20250430134101
2025-04-26,des_joachims,149.64,,OPG,20250430134101
2025-04-26,dozois,342.44,,HQ,20250430134101
2025-04-26,kiamika,266.58,,MELCC,20250430134101
2025-04-26,kipawa,267.89,,MELCC,20250430134101
2025-04-26,lady_evelyn,287.75,,OPG,20250430134101
2025-04-26,mitchinamecus,379.12,,MELCC,20250430134101
2025-04-26,poisson_blanc,199.56,,MELCC,20250430134101
2025-04-26,quinze,261.82,,MELCC,20250430134101
2025-04-26,rapide_7,307.5,,HQ,20250430134101
2025-04-26,timiskaming,177.89,,WSC,20250430134101
2025-04-26,timiskaming_haileybury,178.1,,WSC,20250430134101
2025-04-27,bark_lake,310.27,,OPG,20250430134101
2025-04-27,baskatong,216.15,,HQ,20250430134101
2025-04-27,cabonga,360.35,,HQ,20250430134101
2025-04-27,des_joachims,149.79,,OPG,20250430134101
2025-04-27,dozois,342.64,,HQ,20250430134101
2025-04-27,kiamika,266.73,,MELCC,20250430134101
2025-04-27,kipawa,267.97,,MELCC,20250430134101
2025-04-27,lady_evelyn,287.92,,OPG,20250430134101
2025-04-27,mitchinamecus,379.28,,MELCC,20250430134101
2025-04-27,poisson_blanc,199.78,,MELCC,20250430134101
2025-04-27,quinze,261.98,,MELCC,20250430134101
2025-04-27,rapide_7,307.6,,HQ,20250430134101
2025-04-27,timiskaming,177.99,,WSC,20250430134101
2025-04-27,timiskaming_haileybury,178.25,,WSC,20250430134101
2025-04-28,bark_lake,310.48,,OPG,20250430134101
2025-04-28,baskatong,216.68,,HQ,20250430134101
2025-04-28,cabonga,360.39,,HQ,20250430134101
2025-04-28,des_joachims,149.95,,OPG,20250430134101
2025-04-28,dozois,342.85,,HQ,20250430134101
2025-04-28,kiamika,266.86,,MELCC,20250430134101
2025-04-28,kipawa,268.06,,MELCC,20250430134101
2025-04-28,lady_evelyn,288.08,,OPG,20250430134101
2025-04-28,mitchinamecus,379.44,,MELCC,20250430134101
2025-04-28,poisson_blanc,200.0,,MELCC,20250430134101
2025-04-28,quinze,262.14,,MELCC,20250430134101
2025-04-28,rapide_7,307.76,,HQ,20250430134101
2025-04-28,timiskaming,178.12,,WSC,20250430134101
2025-04-28,timiskaming_haileybury,178.42,,WSC,20250430134101
2025-04-29,bark_lake,310.55,,OPG,20250430134101
2025-04-29,baskatong,216.85,,HQ,20250430134101
2025-04-29,cabonga,360.41,,HQ,20250430134101
2025-04-29,des_joachims,150.02,,OPG,20250430134101
2025-04-29,dozois,342.93,,HQ,20250430134101
2025-04-29,kiamika,266.89,,MELCC,20250430134101
2025-04-29,kipawa,268.09,,MELCC,20250430134101
2025-04-29,lady_evelyn,288.13,,OPG,20250430134101
2025-04-29,mitchinamecus,379.48,,MELCC,20250430134101
2025-04-29,poisson_blanc,200.05,,MELCC,20250430134101
2025-04-29,quinze,262.19,,MELCC,20250430134101
2025-04-29,rapide_7,307.83,,HQ,20250430134101
2025-04-29,timiskaming,178.15,,WSC,20250430134101
2025-04-29,timiskaming_haileybury,178.46,,WSC,20250430134101
2025-04-30,bark_lake,310.7,,OPG,20250430134101
2025-04-30,baskatong,217.43,,HQ,20250430134101
2025-04-30,cabonga,360.52,,HQ,20250430134101
2025-04-30,des_joachims,150.24,,OPG,20250430134101
2025-04-30,dozois,343.24,,HQ,20250430134101
2025-04-30,kiamika,267.0,,MELCC,20250430134101
2025-04-30,kipawa,268.19,,MELCC,20250430134101
2025-04-30,lady_evelyn,288.29,,OPG,20250430134101
2025-04-30,mitchinamecus,379.74,,MELCC,20250430134101
2025-04-30,poisson_blanc,200.3,,MELCC,20250430134101
2025-04-30,quinze,262.41,,MELCC,20250430134101
2025-04-30,rapide_7,308.09,,HQ,20250430134101
2025-04-30,timiskaming,178.35,,WSC,20250430134101
2025-04-30,timiskaming_haileybury,178.65,,WSC,20250430134101
2025-05-01,bark_lake,310.91,,OPG,20250501094417
2025-05-01,baskatong,217.99,,HQ,20250501094417
2025-05-01,cabonga,360.55,,HQ,20250501094417
2025-05-01,des_joachims,150.37,,OPG,20250501094417
2025-05-01,dozois,343.49,,HQ,20250501094417
2025-05-01,kiamika,267.08,,MELCC,20250501094417
2025-05-01,kipawa,268.29,,MELCC,20250501094417
2025-05-01,lady_evelyn,288.44,,OPG,20250501094417
2025-05-01,mitchinamecus,379.93,,MELCC,20250501094417
2025-05-01,poisson_blanc,200.5,,MELCC,20250501094417
2025-05-01,quinze,262.56,,MELCC,20250501094417
2025-05-01,rapide_7,308.27,,HQ,20250501094417
2025-05-01,timiskaming,178.39,,WSC,20250501094417
2025-05-01,timiskaming_haileybury,178.76,,WSC,20250501094417
2025-05-25,bark_lake,313.76,,OPG,20250601074902
2025-05-25,baskatong,221.23,,HQ,20250601074902
2025-05-25,cabonga,360.58,,HQ,20250601074902
2025-05-25,des_joachims,151.64,,OPG,20250601074902
2025-05-25,dozois,345.12,,HQ,20250601074902
2025-05-25,kiamika,267.75,,MELCC,20250601074902
2025-05-25,kipawa,269.45,,MELCC,20250601074902
2025-05-25,lady_evelyn,289.19,,OPG,20250601074902
2025-05-25,mitchinamecus,381.75,,MELCC,20250601074902
2025-05-25,poisson_blanc,201.45,,MELCC,20250601074902
2025-05-25,quinze,262.81,,MELCC,20250601074902
2025-05-25,rapide_7,308.83,,HQ,20250601074902
2025-05-25,timiskaming,179.01,,WSC,20250601074902
2025-05-25,timiskaming_haileybury,179.05,,WSC,20250601074902
2025-05-26,bark_lake,313.8,,OPG,20250601074902
2025-05-26,baskatong,221.24,,HQ,20250601074902
2025-05-26,cabonga,360.58,,HQ,20250601074902
2025-05-26,des_joachims,151.87,,OPG,20250601074902
2025-05-26,dozois,345.12,,HQ,20250601074902
2025-05-26,kiamika,267.75,,MELCC,20250601074902
2025-05-26,kipawa,269.46,,MELCC,20250601074902
2025-05-26,lady_evelyn,289.19,,OPG,20250601074902
2025-05-26,mitchinamecus,381.76,,MELCC,20250601074902
2025-05-26,poisson_blanc,201.42,,MELCC,20250601074902
2025-05-26,quinze,262.81,,MELCC,20250601074902
2025-05-26,rapide_7,308.83,,HQ,20250601074902
2025-05-26,timiskaming,179.06,,WSC,20250601074902
2025-05-26,timiskaming_haileybury,179.07,,WSC,20250601074902
2025-05-27,bark_lake,313.82,,OPG,20250601074902
2025-05-27,baskatong,221.24,,HQ,20250601074902
2025-05-27,cabonga,360.58,,HQ,20250601074902
2025-05-27,des_joachims,151.95,,OPG,20250601074902
2025-05-27,dozois,345.11,,HQ,20250601074902
2025-05-27,kiamika,267.75,,MELCC,20250601074902
2025-05-27,kipawa,269.47,,MELCC,20250601074902
2025-05-27,lady_evelyn,289.19,,OPG,20250601074902
2025-05-27,mitchinamecus,381.76,,MELCC,20250601074902
2025-05-27,poisson_blanc,201.42,,MELCC,20250601074902
2025-05-27,quinze,262.82,,MELCC,20250601074902
2025-05-27,rapide_7,308.83,,HQ,20250601074902
2025-05-27,timiskaming,179.05,,WSC,20250601074902
2025-05-27,timiskaming_haileybury,179.08,,WSC,20250601074902
2025-05-28,bark_lake,313.81,,OPG,20250601074902
2025-05-28,baskatong,221.23,,HQ,20250601074902
2025-05-28,cabonga,360.57,,HQ,20250601074902
2025-05-28,des_joachims,151.98,,OPG,20250601074902
2025-05-28,dozois,345.1,,HQ,20250601074902
2025-05-28,kiamika,267.76,,MELCC,20250601074902
2025-05-28,kipawa,269.45,,MELCC,20250601074902
2025-05-28,lady_evelyn,289.18,,OPG,20250601074902
2025-05-28,mitchinamecus,381.76,,MELCC,20250601074902
2025-05-28,poisson_blanc,201.41,,MELCC,20250601074902
2025-05-28,quinze,262.87,,MELCC,20250601074902
2025-05-28,rapide_7,308.84,,HQ,20250601074902
2025-05-28,timiskaming,179.1,,WSC,20250601074902
2025-05-28,timiskaming_haileybury,179.1,,WSC,20250601074902
2025-05-29,bark_lake,313.82,,OPG,20250601074902
2025-05-29,baskatong,221.22,,HQ,20250601074902
2025-05-29,cabonga,360.56,,HQ,20250601074902
2025-05-29,des_joachims,151.99,,OPG,20250601074902
2025-05-29,dozois,345.08,,HQ,20250601074902
2025-05-29,kiamika,267.77,,MELCC,20250601074902
2025-05-29,kipawa,269.46,,MELCC,20250601074902
2025-05-29,lady_evelyn,289.18,,OPG,20250601074902
2025-05-29,mitchinamecus,381.76,,MELCC,20250601074902
2025-05-29,poisson_blanc,201.41,,MELCC,20250601074902
2025-05-29,quinze,262.9,,MELCC,20250601074902
2025-05-29,rapide_7,308.83,,HQ,20250601074902
2025-05-29,timiskaming,179.08,,WSC,20250601074902
2025-05-29,timiskaming_haileybury,179.09,,WSC,20250601074902
2025-05-30,bark_lake,313.83,,OPG,20250601074902
2025-05-30,baskatong,221.2,,HQ,20250601074902
2025-05-30,cabonga,360.56,,HQ,20250601074902
2025-05-30,des_joachims,152.01,,OPG,20250601074902
2025-05-30,dozois,345.05,,HQ,20250601074902
2025-05-30,kiamika,267.77,,MELCC,20250601074902
2025-05-30,kipawa,269.47,,MELCC,20250601074902
2025-05-30,lady_evelyn,289.17,,OPG,20250601074902
2025-05-30,mitchinamecus,381.76,,MELCC,20250601074902
2025-05-30,poisson_blanc,201.39,,MELCC,20250601074902
2025-05-30,quinze,262.95,,MELCC,20250601074902
2025-05-30,rapide_7,308.81,,HQ,20250601074902
2025-05-30,timiskaming,179.11,,WSC,20250601074902
2025-05-30,timiskaming_haileybury,179.09,,WSC,20250601074902
2025-05-31,bark_lake,313.85,,OPG,20250601074902
2025-05-31,baskatong,221.22,,HQ,20250601074902
2025-05-31,cabonga,360.55,,HQ,20250601074902
2025-05-31,des_joachims,152.05,,OPG,20250601074902
2025-05-31,dozois,345.02,,HQ,20250601074902
2025-05-31,kiamika,267.79,,MELCC,20250601074902
2025-05-31,kipawa,269.48,,MELCC,20250601074902
2025-05-31,lady_evelyn,289.17,,OPG,20250601074902
2025-05-31,mitchinamecus,381.77,,MELCC,20250601074902
2025-05-31,poisson_blanc,201.38,,MELCC,20250601074902
2025-05-31,quinze,262.98,,MELCC,20250601074902
2025-05-31,rapide_7,308.78,,HQ,20250601074902
2025-05-31,timiskaming,179.13,,WSC,20250601074902
2025-05-31,timiskaming_haileybury,179.07,,WSC,20250601074902
2025-06-01,baskatong,221.22,,HQ,20250601074902
2025-06-01,cabonga,360.56,,HQ,20250601074902
2025-06-01,des_joachims,152.03,,OPG,20250601074902
2025-06-01,dozois,345.0,,HQ,20250601074902
2025-06-01,kiamika,267.79,,MELCC,20250601074902
2025-06-01,kipawa,269.48,,MELCC,20250601074902
2025-06-01,mitchinamecus,381.77,,MELCC,20250601074902
2025-06-01,poisson_blanc,201.38,,MELCC,20250601074902
2025-06-01,quinze,262.99,,MELCC,20250601074902
2025-06-01,rapide_7,308.77,,HQ,20250601074902
2025-06-01,timiskaming,179.13,,WSC,20250601074902
2025-06-01,timiskaming_haileybury,179.06,,WSC,20250601074902
2025-06-10,bark_lake,313.73,,OPG,20250617174428
2025-06-10,baskatong,221.17,,HQ,20250617174428
2025-06-10,cabonga,360.47,,HQ,20250617174428
2025-06-10,des_joachims,152.13,,OPG,20250617174428
2025-06-10,dozois,344.89,,HQ,20250617174428
2025-06-10,kiamika,267.82,,MELCC,20250617174428
2025-06-10,kipawa,269.56,,MELCC,20250617174428
2025-06-10,lady_evelyn,289.12,,OPG,20250617174428
2025-06-10,mitchinamecus,381.69,,MELCC,20250617174428
2025-06-10,poisson_blanc,201.07,,MELCC,20250617174428
2025-06-10,quinze,263.21,,MELCC,20250617174428
2025-06-10,rapide_7,309.03,,HQ,20250617174428
2025-06-10,timiskaming,179.21,,WSC,20250617174428
2025-06-10,timiskaming_haileybury,179.18,,WSC,20250617174428
2025-06-11,bark_lake,313.71,,OPG,20250617174428
2025-06-11,baskatong,221.18,,HQ,20250617174428
2025-06-11,cabonga,360.46,,HQ,20250617174428
2025-06-11,des_joachims,152.2,,OPG,20250617174428
2025-06-11,dozois,344.88,,HQ,20250617174428
2025-06-11,kiamika,267.83,,MELCC,20250617174428
2025-06-11,kipawa,269.59,,MELCC,20250617174428
2025-06-11,lady_evelyn,289.09,,OPG,20250617174428
2025-06-11,mitchinamecus,381.69,,MELCC,20250617174428
2025-06-11,poisson_blanc,201.06,,MELCC,20250617174428
2025-06-11,quinze,263.21,,MELCC,20250617174428
2025-06-11,rapide_7,309.06,,HQ,20250617174428
2025-06-11,timiskaming,179.3,,WSC,20250617174428
2025-06-11,timiskaming_haileybury,179.2,,WSC,20250617174428
2025-06-12,bark_lake,313.72,,OPG,20250617174428
2025-06-12,baskatong,221.17,,HQ,20250617174428
2025-06-12,cabonga,360.46,,HQ,20250617174428
2025-06-12,des_joachims,152.15,,OPG,20250617174428
2025-06-12,dozois,344.85,,HQ,20250617174428
2025-06-12,kiamika,267.83,,MELCC,20250617174428
2025-06-12,kipawa,269.58,,MELCC,20250617174428
2025-06-12,lady_evelyn,289.08,,OPG,20250617174428
2025-06-12,mitchinamecus,381.68,,MELCC,20250617174428
2025-06-12,poisson_blanc,201.05,,MELCC,20250617174428
2025-06-12,quinze,263.19,,MELCC,20250617174428
2025-06-12,rapide_7,309.07,,HQ,20250617174428
2025-06-12,timiskaming,179.24,,WSC,20250617174428
2025-06-12,timiskaming_haileybury,179.19,,WSC,20250617174428
2025-06-13,bark_lake,313.73,,OPG,20250617174428
2025-06-13,baskatong,221.17,,HQ,20250617174428
2025-06-13,cabonga,360.44,,HQ,20250617174428
2025-06-13,des_joachims,152.1,,OPG,20250617174428
2025-06-13,dozois,344.85,,HQ,20250617174428
2025-06-13,kiamika,267.82,,MELCC,20250617174428
2025-06-13,kipawa,269.58,,MELCC,20250617174428
2025-06-13,lady_evelyn,289.09,,OPG,20250617174428
2025-06-13,mitchinamecus,381.67,,MELCC,20250617174428
2025-06-13,poisson_blanc,201.03,,MELCC,20250617174428
2025-06-13,quinze,263.18,,MELCC,20250617174428
2025-06-13,rapide_7,309.08,,HQ,20250617174428
2025-06-13,timiskaming,179.24,,WSC,20250617174428
2025-06-13,timiskaming_haileybury,179.19,,WSC,20250617174428
2025-06-14,bark_lake,313.74,,OPG,20250617174428
2025-06-14,baskatong,221.16,,HQ,20250617174428
2025-06-14,cabonga,360.42,,HQ,20250617174428
2025-06-14,des_joachims,152.16,,OPG,20250617174428
2025-06-14,dozois,344.83,,HQ,20250617174428
2025-06-14,kiamika,267.82,,MELCC,20250617174428
2025-06-14,kipawa,269.58,,MELCC,20250617174428
2025-06-14,lady_evelyn,289.09,,OPG,20250617174428
2025-06-14,mitchinamecus,381.66,,MELCC,20250617174428
2025-06-14,poisson_blanc,201.01,,MELCC,20250617174428
2025-06-14,quinze,263.16,,MELCC,20250617174428
2025-06-14,rapide_7,309.08,,HQ,20250617174428
2025-06-14,timiskaming,179.22,,WSC,20250617174428
2025-06-14,timiskaming_haileybury,179.17,,WSC,20250617174428
2025-06-15,bark_lake,313.75,,OPG,20250617174428
2025-06-15,baskatong,221.16,,HQ,20250617174428
2025-06-15,cabonga,360.41,,HQ,20250617174428
2025-06-15,des_joachims,152.13,,OPG,20250617174428
2025-06-15,dozois,344.82,,HQ,20250617174428
2025-06-15,kiamika,267.81,,MELCC,20250617174428
2025-06-15,kipawa,269.57,,MELCC,20250617174428
2025-06-15,lady_evelyn,289.09,,OPG,20250617174428
2025-06-15,mitchinamecus,381.64,,MELCC,20250617174428
2025-06-15,poisson_blanc,200.99,,MELCC,20250617174428
2025-06-15,quinze,263.15,,MELCC,20250617174428
2025-06-15,rapide_7,309.09,,HQ,20250617174428
2025-06-15,timiskaming,179.19,,WSC,20250617174428
2025-06-15,timiskaming_haileybury,179.15,,WSC,20250617174428
2025-06-16,bark_lake,313.75,,OPG,20250617174428
2025-06-16,baskatong,221.15,,HQ,20250617174428
2025-06-16,cabonga,360.4,,HQ,20250617174428
2025-06-16,des_joachims,152.02,,OPG,20250617174428
2025-06-16,dozois,344.8,,HQ,20250617174428
2025-06-16,kiamika,267.81,,MELCC,20250617174428
2025-06-16,kipawa,269.57,,MELCC,20250617174428
2025-06-16,lady_evelyn,289.09,,OPG,20250617174428
2025-06-16,mitchinamecus,381.63,,MELCC,20250617174428
2025-06-16,poisson_blanc,200.96,,MELCC,20250617174428
2025-06-16,quinze,263.12,,MELCC,20250617174428
2025-06-16,rapide_7,309.08,,HQ,20250617174428
2025-06-16,timiskaming,179.17,,WSC,20250617174428
2025-06-16,timiskaming_haileybury,179.14,,WSC,20250617174428
2025-06-17,bark_lake,313.76,,OPG,20250617174428
2025-06-17,baskatong,221.15,,HQ,20250617174428
2025-06-17,cabonga,360.39,,HQ,20250617174428
2025-06-17,des_joachims,152.01,,OPG,20250617174428
2025-06-17,dozois,344.79,,HQ,20250617174428
2025-06-17,kiamika,267.8,,MELCC,20250617174428
2025-06-17,kipawa,269.54,,MELCC,20250617174428
2025-06-17,lady_evelyn,289.1,,OPG,20250617174428
2025-06-17,mitchinamecus,381.62,,MELCC,20250617174428
2025-06-17,poisson_blanc,200.95,,MELCC,20250617174428
2025-06-17,quinze,263.11,,MELCC,20250617174428
2025-06-17,rapide_7,309.08,,HQ,20250617174428
2025-06-17,timiskaming,179.14,,WSC,20250617174428
