date,reservoir_id,level_m,median_m,hist_high_m,hist_high_year,hist_low_m,hist_low_year
2015-08-03,des_joachims,152.21,152.18,152.4,1960,150.85,1955
2015-08-03,dozois,344.27,344.25,345.9,1960,342.71,1998
2015-08-03,kiamika,267.67,268.6,269.95,1973,264.41,1956
2015-08-03,kipawa,269.54,269.51,269.89,1966,269.21,2010
2015-08-03,lady_evelyn,289.06,289.11,289.5,1969,287.87,1987
2015-08-03,mitchinamecus,379.04,380.22,382.89,1958,377.33,1963
2015-08-03,poisson_blanc,200.64,200.6,201.73,1972,198.97,1978
2015-08-03,quinze,262.83,263.18,263.44,1979,261.68,1962
2015-08-03,rapide_7,309.03,309.04,309.36,1990,308.69,2010
2015-08-03,timiskaming,179.2,179.22,179.46,2011,178.76,1988
2015-08-04,bark_lake,313.67,313.73,313.9,1956,311.72,1955
2015-08-04,baskatong,221.59,221.44,223.0,1976,218.93,1982
2015-08-04,cabonga,359.97,360.13,360.91,1938,357.81,1963
2015-08-04,des_joachims,152.24,152.17,152.4,1950,151.0,1955
2015-08-04,dozois,344.27,344.24,345.89,1960,342.66,1998
2015-08-04,kiamika,267.67,268.58,269.98,1973,264.44,1956
2015-08-04,kipawa,269.54,269.51,269.89,1966,269.2,2010
2015-08-04,lady_evelyn,289.05,289.11,289.5,1969,287.88,1987
2015-08-04,mitchinamecus,379.05,380.18,382.89,1958,377.34,1963
2015-08-04,poisson_blanc,200.64,200.59,201.73,1972,198.95,1978
2015-08-04,quinze,262.83,263.17,263.45,1979,261.66,1962
2015-08-04,rapide_7,309.01,309.04,309.37,1990,308.67,2010
2015-08-04,timiskaming,179.22,179.23,179.45,2011,178.74,1988
2015-08-05,bark_lake,313.66,313.72,313.93,1970,311.71,1955
2015-08-05,baskatong,221.59,221.45,222.98,1976,218.85,1982
2015-08-05,cabonga,359.97,360.13,360.91,1938,357.81,1963
2015-08-05,des_joachims,152.25,152.18,152.43,1950,151.27,1955
2015-08-05,dozois,344.26,344.21,345.88,1960,342.62,1998
2015-08-05,kiamika,267.66,268.56,270.02,1973,264.44,1956
2015-08-05,kipawa,269.54,269.51,269.88,1966,269.2,2010
2015-08-05,lady_evelyn,289.05,289.1,289.5,1969,287.89,1987
2015-08-05,mitchinamecus,379.07,380.15,382.89,1958,377.34,1963
2015-08-05,poisson_blanc,200.65,200.59,201.74,1972,198.92,1978
2015-08-05,quinze,262.83,263.17,263.48,1979,261.66,1962
2015-08-05,rapide_7,308.98,309.04,309.36,1990,308.66,2010
2015-08-05,timiskaming,179.22,179.22,179.46,2011,178.7,1988
2015-08-06,bark_lake,313.64,313.72,313.91,1954,311.69,1955
2015-08-06,baskatong,221.59,221.43,222.98,1976,218.77,1982
2015-08-06,cabonga,359.96,360.12,360.9,1938,357.83,1963
2015-08-06,des_joachims,152.25,152.19,152.55,1950,151.42,1959
2015-08-06,dozois,344.25,344.18,345.89,1960,342.58,1998
2015-08-06,kiamika,267.65,268.55,270.05,1973,264.44,1956
2015-08-06,kipawa,269.54,269.51,269.87,1966,269.18,2010
2015-08-06,lady_evelyn,289.04,289.1,289.5,1969,287.87,1987
2015-08-06,mitchinamecus,379.08,380.11,382.86,1952,377.36,1963
2015-08-06,poisson_blanc,200.66,200.58,201.73,1972,199.33,1975
2015-08-06,quinze,262.84,263.16,263.53,1979,261.62,1962
2015-08-06,rapide_7,308.96,309.04,309.35,1990,308.65,2010
2015-08-06,timiskaming,179.21,179.21,179.44,2011,178.69,1988
2015-08-07,bark_lake,313.63,313.72,313.93,1954,311.67,1955
2015-08-07,baskatong,221.59,221.42,222.97,1976,218.69,1982
2015-08-07,cabonga,359.95,360.12,360.91,1947,357.82,1963
2015-08-07,des_joachims,152.22,152.2,152.58,1950,151.39,1962
2015-08-07,dozois,344.24,344.14,345.85,1960,342.56,1998
2015-08-07,kiamika,267.64,268.53,270.06,1973,264.44,1956
2015-08-07,kipawa,269.53,269.51,269.87,1966,269.18,2010
2015-08-07,lady_evelyn,289.03,289.1,289.47,1951,287.88,1987
2015-08-07,mitchinamecus,379.08,380.07,382.86,1952,377.36,1963
2015-08-07,poisson_blanc,200.67,200.55,201.71,1972,199.25,1975
2015-08-07,quinze,262.85,263.16,263.55,1979,261.6,1962
2015-08-07,rapide_7,308.96,309.03,309.35,1990,308.65,2010
2015-08-07,timiskaming,179.19,179.2,179.43,2011,178.71,1988
2015-08-08,bark_lake,313.63,313.71,313.93,1954,311.67,1955
2015-08-08,baskatong,221.59,221.4,222.97,1976,218.62,1982
2015-08-08,cabonga,359.95,360.11,360.91,1947,357.83,1963
2015-08-08,des_joachims,152.24,152.2,152.49,1950,151.46,1962
2015-08-08,dozois,344.23,344.11,345.83,1960,342.54,1998
2015-08-08,kiamika,267.62,268.51,270.05,1973,264.44,1956
2015-08-08,kipawa,269.53,269.51,269.89,1965,269.18,2010
2015-08-08,lady_evelyn,289.04,289.1,289.47,1951,287.9,1987
2015-08-08,mitchinamecus,379.09,380.02,382.86,1952,377.36,1963
2015-08-08,poisson_blanc,200.69,200.54,201.69,1972,198.79,1978
2015-08-08,quinze,262.83,263.16,263.56,1979,261.54,1962
2015-08-08,rapide_7,308.97,309.02,309.39,1990,308.65,2010
2015-08-08,timiskaming,179.18,179.19,179.44,2011,178.76,1988
2015-08-09,bark_lake,313.63,313.7,313.93,1944,311.62,1955
2015-08-09,baskatong,221.58,221.4,222.96,1976,218.54,1982
2015-08-09,cabonga,359.94,360.11,360.91,1947,357.83,1963
2015-08-09,des_joachims,152.22,152.19,152.49,1950,151.27,1955
2015-08-09,dozois,344.21,344.08,345.8,1960,342.53,1998
2015-08-09,kiamika,267.61,268.47,270.04,1973,264.44,1956
2015-08-09,kipawa,269.52,269.51,269.9,1965,269.17,2010
2015-08-09,lady_evelyn,289.04,289.1,289.5,1969,287.89,1987
2015-08-09,mitchinamecus,379.08,379.98,382.89,1952,377.36,1963
2015-08-09,poisson_blanc,200.7,200.51,201.69,1972,198.75,1978
2015-08-09,quinze,262.81,263.16,263.55,1979,261.51,1962
2015-08-09,rapide_7,308.98,309.01,309.38,1990,308.64,2010
2015-08-09,timiskaming,179.16,179.17,179.42,2011,178.76,1988
2015-08-10,bark_lake,313.62,313.7,313.94,1944,311.58,1955
2015-08-10,baskatong,221.57,221.39,222.96,1976,218.47,1982
2015-08-10,cabonga,359.94,360.11,360.89,1947,357.84,1963
2015-08-10,des_joachims,152.21,152.19,152.49,1950,151.36,1955
2015-08-10,dozois,344.2,344.04,345.81,1960,342.54,1998
2015-08-10,kiamika,267.6,268.44,270.03,1973,264.47,1956
2015-08-10,kipawa,269.53,269.51,269.92,1965,269.17,2010
2015-08-10,lady_evelyn,289.05,289.1,289.5,1951,287.89,1987
2015-08-10,mitchinamecus,379.08,379.94,382.89,1952,377.37,1963
2015-08-10,poisson_blanc,200.71,200.5,201.71,1973,198.73,1978
2015-08-10,quinze,262.79,263.16,263.55,1979,261.48,1962
2015-08-10,rapide_7,308.99,309.01,309.35,1996,308.63,2010
2015-08-10,timiskaming,179.15,179.16,179.38,2013,178.8,1988
2015-08-11,bark_lake,313.62,313.7,313.94,1944,311.54,1955
2015-08-11,baskatong,221.58,221.37,222.93,1976,218.39,1982
2015-08-11,cabonga,359.95,360.11,360.88,1947,357.85,1963
2015-08-11,des_joachims,152.23,152.18,152.49,1950,151.46,1959
2015-08-11,dozois,344.17,344.01,345.83,1960,342.53,1998
2015-08-11,kiamika,267.6,268.41,270.01,1973,264.47,1956
2015-08-11,kipawa,269.54,269.52,269.93,1965,269.17,2010
2015-08-11,lady_evelyn,289.03,289.1,289.48,1951,287.89,1987
2015-08-11,mitchinamecus,379.08,379.91,382.89,1952,377.39,1963
2015-08-11,poisson_blanc,200.77,200.5,201.73,1973,198.72,1978
2015-08-11,quinze,262.78,263.16,263.51,1979,261.44,1962
2015-08-11,rapide_7,308.97,309.01,309.33,1990,308.62,2010
2015-08-11,timiskaming,179.19,179.15,179.37,2013,178.83,1988
2015-08-12,bark_lake,313.6,313.69,313.95,1944,311.51,1955
2015-08-12,baskatong,221.57,221.35,222.92,1976,218.32,1982
2015-08-12,cabonga,359.94,360.1,360.87,1951,357.85,1963
2015-08-12,des_joachims,152.2,152.18,152.49,1950,151.49,1959
2015-08-12,dozois,344.17,343.99,345.93,1966,342.52,1998
2015-08-12,kiamika,267.59,268.38,270.0,1973,264.51,1956
2015-08-12,kipawa,269.52,269.52,269.93,1965,269.16,2010
2015-08-12,lady_evelyn,289.03,289.11,289.5,1951,287.88,1987
2015-08-12,mitchinamecus,379.08,379.87,382.92,1952,377.4,1963
2015-08-12,poisson_blanc,200.79,200.51,201.75,1973,198.69,1978
2015-08-12,quinze,262.78,263.15,263.49,1979,261.44,1962
2015-08-12,rapide_7,308.95,309.01,309.33,1996,308.62,2010
2015-08-12,timiskaming,179.2,179.15,179.38,1990,178.82,1988
2015-08-13,bark_lake,313.58,313.69,313.94,1944,311.49,1955
2015-08-13,baskatong,221.55,221.33,222.93,1976,218.24,1982
2015-08-13,cabonga,359.93,360.1,360.87,1951,357.86,1963
2015-08-13,des_joachims,152.22,152.18,152.46,1950,151.49,1962
2015-08-13,dozois,344.17,343.98,345.91,1966,342.53,1998
2015-08-13,kiamika,267.58,268.36,269.99,1973,264.54,1956
2015-08-13,kipawa,269.51,269.52,269.94,1965,269.16,2010
2015-08-13,lady_evelyn,289.04,289.11,289.5,1951,287.88,1987
2015-08-13,mitchinamecus,379.07,379.84,382.92,1952,377.42,1963
2015-08-13,poisson_blanc,200.8,200.51,201.75,1973,198.81,1975
2015-08-13,quinze,262.78,263.14,263.45,1979,261.41,1962
2015-08-13,rapide_7,308.93,309.01,309.34,1996,308.61,2010
2015-08-13,timiskaming,179.13,179.14,179.4,2017,178.83,2010
2015-08-14,bark_lake,313.59,313.69,313.94,1944,311.47,1955
2015-08-14,baskatong,221.55,221.32,222.93,1976,218.17,1982
2015-08-14,cabonga,359.93,360.09,360.87,1951,357.86,1963
2015-08-14,des_joachims,152.22,152.18,152.46,1950,151.42,1962
2015-08-14,dozois,344.16,343.98,345.94,1966,342.53,1998
2015-08-14,kiamika,267.57,268.34,269.98,1973,264.54,1956
2015-08-14,kipawa,269.52,269.52,269.95,1965,269.15,2010
2015-08-14,lady_evelyn,289.06,289.11,289.5,1951,287.88,1987
2015-08-14,mitchinamecus,379.08,379.81,382.92,1952,377.45,1963
2015-08-14,poisson_blanc,200.79,200.51,201.8,1973,198.72,1975
2015-08-14,quinze,262.79,263.14,263.41,1979,261.44,1962
2015-08-14,rapide_7,308.91,309.01,309.33,1996,308.61,2010
2015-08-14,timiskaming,179.13,179.15,179.4,2017,178.79,2010
2015-08-15,bark_lake,313.62,313.68,313.93,1944,311.51,1955
2015-08-15,baskatong,221.53,221.31,223.0,1976,218.09,1982
2015-08-15,cabonga,359.93,360.08,360.87,1951,357.87,1963
2015-08-15,des_joachims,152.2,152.18,152.49,1950,151.36,1955
2015-08-15,dozois,344.15,343.98,345.94,1966,342.52,1998
2015-08-15,kiamika,267.56,268.32,269.98,1973,264.57,1956
2015-08-15,kipawa,269.52,269.52,269.94,1965,269.14,2010
2015-08-15,lady_evelyn,289.06,289.1,289.5,1951,287.89,1987
2015-08-15,mitchinamecus,379.08,379.77,382.92,1952,377.39,1982
2015-08-15,poisson_blanc,200.76,200.52,201.83,1973,198.53,1978
2015-08-15,quinze,262.79,263.14,263.4,1979,261.41,1962
2015-08-15,rapide_7,308.88,309.03,309.33,2000,308.6,2010
2015-08-15,timiskaming,179.14,179.15,179.41,2017,178.78,2010
2015-08-16,bark_lake,313.63,313.68,313.93,1944,311.48,1955
2015-08-16,baskatong,221.51,221.3,223.04,1976,218.02,1982
2015-08-16,cabonga,359.93,360.06,360.87,1951,357.87,1963
2015-08-16,des_joachims,152.24,152.18,152.52,1950,151.27,1955
2015-08-16,dozois,344.13,343.97,345.96,1966,342.5,1998
2015-08-16,kiamika,267.54,268.32,269.99,1973,264.57,1956
2015-08-16,kipawa,269.51,269.52,269.94,1965,269.14,2010
2015-08-16,lady_evelyn,289.08,289.1,289.5,1951,287.89,1987
2015-08-16,mitchinamecus,379.07,379.74,382.92,1952,377.33,1982
2015-08-16,poisson_blanc,200.72,200.5,201.86,1973,198.56,1975
2015-08-16,quinze,262.77,263.13,263.41,1984,261.38,1962
2015-08-16,rapide_7,308.85,309.04,309.33,2000,308.6,2010
2015-08-16,timiskaming,179.1,179.16,179.45,2017,178.79,2010
2015-08-17,bark_lake,313.62,313.68,313.93,1944,311.46,1955
2015-08-17,baskatong,221.51,221.28,223.15,1976,217.96,1982
2015-08-17,cabonga,359.94,360.04,360.87,1951,357.87,1963
2015-08-17,des_joachims,152.23,152.19,152.55,1950,151.36,1955
2015-08-17,dozois,344.11,343.96,345.96,1966,342.52,1998
2015-08-17,kiamika,267.55,268.32,269.98,1973,264.57,1956
2015-08-17,kipawa,269.53,269.51,269.95,1965,269.13,2010
2015-08-17,lady_evelyn,289.07,289.09,289.5,1951,287.9,1987
2015-08-17,mitchinamecus,379.08,379.71,382.92,1952,377.26,1982
2015-08-17,poisson_blanc,200.65,200.48,201.86,1973,197.29,1978
2015-08-17,quinze,262.79,263.11,263.42,1984,261.39,1962
2015-08-17,rapide_7,308.85,309.03,309.32,2000,308.56,2010
2015-08-17,timiskaming,179.1,179.17,179.43,2017,178.79,2010
2015-08-18,bark_lake,313.62,313.69,313.92,1944,311.46,1955
2015-08-18,baskatong,221.53,221.27,223.2,1976,217.85,1982
2015-08-18,cabonga,359.93,360.02,360.86,1951,357.89,1963
2015-08-18,des_joachims,152.23,152.19,152.55,1950,151.36,1951
2015-08-18,dozois,344.11,343.95,345.99,1965,342.5,1998
2015-08-18,kiamika,267.57,268.32,269.98,1973,264.57,1956
2015-08-18,kipawa,269.52,269.51,269.95,1965,269.11,2010
2015-08-18,lady_evelyn,289.07,289.09,289.5,1951,287.9,2010
2015-08-18,mitchinamecus,379.08,379.68,382.93,1966,377.21,1982
2015-08-18,poisson_blanc,200.59,200.47,201.84,1973,197.58,1978
2015-08-18,quinze,262.79,263.1,263.41,1984,261.38,1962
2015-08-18,rapide_7,308.87,309.04,309.33,2000,308.56,2010
2015-08-18,timiskaming,179.13,179.16,179.4,2017,178.79,2010
2015-08-19,bark_lake,313.63,313.69,313.92,1944,311.46,1955
2015-08-19,baskatong,221.51,221.25,223.19,1976,217.77,1982
2015-08-19,cabonga,359.93,359.99,360.86,1960,357.92,1963
2015-08-19,des_joachims,152.22,152.18,152.55,1950,151.42,1951
2015-08-19,dozois,344.1,343.96,346.06,1965,342.52,1998
2015-08-19,kiamika,267.57,268.3,269.98,1973,264.58,1956
2015-08-19,kipawa,269.52,269.5,269.96,1965,269.11,2010
2015-08-19,lady_evelyn,289.08,289.09,289.5,1951,287.9,1987
2015-08-19,mitchinamecus,379.07,379.66,382.94,1966,377.03,1982
2015-08-19,poisson_blanc,200.52,200.46,201.82,1973,197.52,1978
2015-08-19,quinze,262.78,263.09,263.44,1984,261.36,1962
2015-08-19,rapide_7,308.89,309.05,309.29,2000,308.55,2010
2015-08-19,timiskaming,179.08,179.14,179.38,1990,178.77,2010
2015-08-20,bark_lake,313.62,313.69,313.93,1948,311.46,1955
2015-08-20,baskatong,221.54,221.24,223.17,1976,217.69,1982
2015-08-20,cabonga,359.97,359.98,360.86,1960,357.93,1963
2015-08-20,des_joachims,152.24,152.17,152.55,1950,151.24,1957
2015-08-20,dozois,344.11,343.95,346.14,1965,342.52,1998
2015-08-20,kiamika,267.59,268.29,269.96,1973,264.6,1956
2015-08-20,kipawa,269.53,269.5,269.96,1965,269.14,2010
2015-08-20,lady_evelyn,289.15,289.09,289.5,1951,287.89,1987
2015-08-20,mitchinamecus,379.11,379.65,382.94,1966,376.98,1982
2015-08-20,poisson_blanc,200.56,200.47,201.79,1972,198.25,1975
2015-08-20,quinze,262.77,263.08,263.44,1984,261.38,1962
2015-08-20,rapide_7,308.93,309.06,309.28,1996,308.57,2010
2015-08-20,timiskaming,179.05,179.13,179.4,2017,178.8,2010
2015-08-21,bark_lake,313.63,313.7,313.93,1948,311.46,1955
2015-08-21,baskatong,221.54,221.23,223.13,1976,217.62,1982
2015-08-21,cabonga,359.98,359.97,360.86,1960,357.92,1963
2015-08-21,des_joachims,152.26,152.17,152.55,1950,151.21,1957
2015-08-21,dozois,344.09,343.94,346.17,1965,342.52,1998
2015-08-21,kiamika,267.6,268.28,269.96,1973,264.6,1956
2015-08-21,kipawa,269.53,269.5,269.94,1965,269.14,2010
2015-08-21,lady_evelyn,289.12,289.09,289.53,1951,287.9,1987
2015-08-21,mitchinamecus,379.16,379.63,382.94,1966,376.86,1982
2015-08-21,poisson_blanc,200.62,200.48,201.76,1972,198.18,1975
2015-08-21,quinze,262.77,263.07,263.43,1984,261.39,1962
2015-08-21,rapide_7,308.94,309.05,309.28,1996,308.57,2010
2015-08-21,timiskaming,179.07,179.14,179.36,2017,178.77,1998
2015-08-22,bark_lake,313.64,313.7,313.92,1948,311.44,1958
2015-08-22,baskatong,221.58,221.21,223.09,1976,217.54,1982
2015-08-22,cabonga,359.98,359.96,360.87,1960,357.9,1963
2015-08-22,des_joachims,152.26,152.17,152.52,1950,151.12,1957
2015-08-22,dozois,344.08,343.93,346.21,1965,342.49,2005
2015-08-22,kiamika,267.6,268.25,269.96,1959,264.6,1956
2015-08-22,kipawa,269.52,269.49,269.93,1965,269.16,2010
2015-08-22,lady_evelyn,289.11,289.1,289.53,1951,287.9,1987
2015-08-22,mitchinamecus,379.18,379.61,382.94,1966,376.76,1982
2015-08-22,poisson_blanc,200.67,200.47,201.7,1972,197.28,1978
2015-08-22,quinze,262.76,263.07,263.42,1984,261.41,1962
2015-08-22,rapide_7,308.96,309.04,309.26,1996,308.58,2010
2015-08-22,timiskaming,179.06,179.11,179.34,2017,178.79,1992
2015-08-23,bark_lake,313.64,313.7,313.89,1948,311.4,1958
2015-08-23,baskatong,221.6,221.19,223.05,1976,217.49,1982
2015-08-23,cabonga,359.98,359.94,360.87,1951,357.88,1963
2015-08-23,des_joachims,152.22,152.18,152.49,1950,151.09,1957
2015-08-23,dozois,344.07,343.92,346.23,1965,342.44,2005
2015-08-23,kiamika,267.6,268.23,269.96,1959,264.63,1956
2015-08-23,kipawa,269.52,269.49,269.93,1965,269.15,2010
2015-08-23,lady_evelyn,289.09,289.1,289.56,1951,287.9,1987
2015-08-23,mitchinamecus,379.19,379.57,382.94,1966,376.64,1982
2015-08-23,poisson_blanc,200.7,200.46,201.7,1973,197.2,1978
2015-08-23,quinze,262.76,263.08,263.43,1984,261.39,1962
2015-08-23,rapide_7,308.98,309.04,309.27,1996,308.58,2010
2015-08-23,timiskaming,179.03,179.1,179.35,2017,178.82,1987
2015-08-24,bark_lake,313.65,313.7,313.91,1956,311.33,1958
2015-08-24,baskatong,221.6,221.18,222.99,1976,217.43,1982
2015-08-24,cabonga,359.99,359.92,360.88,1960,357.89,1963
2015-08-24,des_joachims,152.23,152.19,152.46,1950,151.06,1957
2015-08-24,dozois,344.07,343.9,346.24,1965,342.39,2005
2015-08-24,kiamika,267.61,268.21,269.96,1959,264.63,1956
2015-08-24,kipawa,269.52,269.49,269.93,1965,269.14,2010
2015-08-24,lady_evelyn,289.1,289.1,289.56,1951,287.91,1987
2015-08-24,mitchinamecus,379.2,379.53,382.94,1966,376.53,1982
2015-08-24,poisson_blanc,200.72,200.45,201.7,1973,197.12,1978
2015-08-24,quinze,262.74,263.09,263.41,1984,261.37,1962
2015-08-24,rapide_7,308.99,309.05,309.26,1996,308.59,2010
2015-08-24,timiskaming,179.02,179.09,179.39,2017,178.78,1998
2015-08-25,bark_lake,313.64,313.7,313.89,1954,311.26,1958
2015-08-25,baskatong,221.6,221.16,222.92,1976,217.39,1982
2015-08-25,cabonga,359.99,359.9,360.88,1951,357.93,1963
2015-08-25,des_joachims,152.22,152.18,152.46,1950,151.06,1957
2015-08-25,dozois,344.07,343.89,346.26,1965,342.33,2005
2015-08-25,kiamika,267.6,268.19,269.96,1959,264.75,1956
2015-08-25,kipawa,269.52,269.49,269.93,1965,269.14,2010
2015-08-25,lady_evelyn,289.11,289.1,289.56,1951,287.9,1987
2015-08-25,mitchinamecus,379.2,379.49,382.93,1966,376.45,1982
2015-08-25,poisson_blanc,200.72,200.44,201.72,1973,197.07,1978
2015-08-25,quinze,262.72,263.07,263.41,1984,261.36,1962
2015-08-25,rapide_7,309.0,309.05,309.25,1996,308.62,2010
2015-08-25,timiskaming,179.04,179.08,179.38,2017,178.75,1987
2015-08-26,bark_lake,313.63,313.69,313.88,1954,311.22,1958
2015-08-26,baskatong,221.59,221.14,222.86,1976,217.36,1982
2015-08-26,cabonga,360.01,359.88,360.89,1951,357.93,1963
2015-08-26,des_joachims,152.24,152.18,152.43,1950,151.0,1957
2015-08-26,dozois,344.06,343.88,346.25,1965,342.28,2005
2015-08-26,kiamika,267.6,268.17,269.94,1959,264.84,1956
2015-08-26,kipawa,269.52,269.48,269.93,1965,269.14,2010
2015-08-26,lady_evelyn,289.09,289.1,289.53,1951,287.89,1987
2015-08-26,mitchinamecus,379.2,379.46,382.93,1966,376.34,1982
2015-08-26,poisson_blanc,200.72,200.41,201.71,1973,197.02,1978
2015-08-26,quinze,262.71,263.05,263.39,1984,261.34,1962
2015-08-26,rapide_7,309.0,309.06,309.26,2014,308.6,2010
2015-08-26,timiskaming,179.08,179.07,179.35,2017,178.74,1987
2015-08-27,bark_lake,313.62,313.69,313.9,1956,311.17,1958
2015-08-27,baskatong,221.58,221.11,222.82,1984,217.34,1982
2015-08-27,cabonga,360.01,359.86,360.89,1951,357.94,1963
2015-08-27,des_joachims,152.24,152.17,152.43,1950,150.81,1957
2015-08-27,dozois,344.06,343.87,346.24,1965,342.22,2005
2015-08-27,kiamika,267.59,268.14,269.94,1959,264.96,1956
2015-08-27,kipawa,269.51,269.48,269.92,1965,269.13,2010
2015-08-27,lady_evelyn,289.09,289.09,289.53,1951,287.87,1987
2015-08-27,mitchinamecus,379.2,379.42,382.91,1966,376.25,1982
2015-08-27,poisson_blanc,200.71,200.37,201.71,1973,197.82,1975
2015-08-27,quinze,262.7,263.04,263.39,1984,261.36,1962
2015-08-27,rapide_7,309.01,309.06,309.26,2014,308.61,2010
2015-08-27,timiskaming,179.08,179.06,179.37,2014,178.71,1987
2015-08-28,bark_lake,313.61,313.69,313.91,1956,311.12,1958
2015-08-28,baskatong,221.55,221.09,222.83,1984,217.3,1982
2015-08-28,cabonga,360.0,359.85,360.89,1951,357.95,1963
2015-08-28,des_joachims,152.25,152.17,152.49,1950,150.85,1957
2015-08-28,dozois,344.06,343.86,346.24,1965,342.18,2005
2015-08-28,kiamika,267.59,268.12,269.94,1959,265.08,1956
2015-08-28,kipawa,269.51,269.49,269.92,1965,269.13,2010
2015-08-28,lady_evelyn,289.09,289.09,289.53,1951,287.87,1987
2015-08-28,mitchinamecus,379.19,379.38,382.91,1966,376.16,1982
2015-08-28,poisson_blanc,200.69,200.32,201.69,1973,197.8,1975
2015-08-28,quinze,262.68,263.02,263.39,1984,261.37,1962
2015-08-28,rapide_7,309.02,309.05,309.26,2014,308.61,2010
2015-08-28,timiskaming,179.04,179.06,179.41,2014,178.68,1987
2015-08-29,bark_lake,313.62,313.68,313.89,1956,311.09,1958
2015-08-29,baskatong,221.53,221.07,222.83,1984,217.29,1982
2015-08-29,cabonga,360.01,359.84,360.89,1951,357.92,1963
2015-08-29,des_joachims,152.22,152.18,152.43,1950,150.88,1957
2015-08-29,dozois,344.05,343.86,346.24,1965,342.13,2005
2015-08-29,kiamika,267.58,268.09,269.96,1959,265.12,1956
2015-08-29,kipawa,269.5,269.49,269.92,1965,269.12,2010
2015-08-29,lady_evelyn,289.08,289.09,289.53,1951,287.87,1987
2015-08-29,mitchinamecus,379.18,379.35,382.91,1966,376.08,1982
2015-08-29,poisson_blanc,200.67,200.3,201.73,1972,196.87,1978
2015-08-29,quinze,262.68,263.01,263.38,1984,261.34,1962
2015-08-29,rapide_7,309.03,309.05,309.26,1991,308.61,2010
2015-08-29,timiskaming,179.04,179.06,179.42,2014,178.67,1987
2015-08-30,bark_lake,313.62,313.68,313.88,2020,311.05,1958
2015-08-30,baskatong,221.5,221.06,222.84,1984,217.27,1982
2015-08-30,cabonga,360.01,359.82,360.89,1951,357.92,1963
2015-08-30,des_joachims,152.25,152.17,152.37,1950,150.81,1957
2015-08-30,dozois,344.05,343.85,346.28,1965,342.07,2005
2015-08-30,kiamika,267.57,268.07,269.96,1959,265.15,1956
